goulimine-1964.jpg,https://use2-uploads1.wikiart.org/images/rupprecht-geiger/goulimine-1964.jpg,Modern Art,Color Field Painting,Rupprecht Geiger,Goulimine,1964,none,yes,0.53,0.054,0.108,0.203,0.041,0.027,0.027,0.068,0.027,0.257,0.068,0.095,0.338,0.027,0.014,0.027,0.0,0.0,0.284,0.068,0.014;;;;;
washington-d-c-october-8-1964-1964.jpg,https://use2-uploads1.wikiart.org/images/edward-corbett/washington-d-c-october-8-1964-1964.jpg,Modern Art,Color Field Painting,Edward Corbett,Washington, D.C., October #8, 1964,1964,none,yes,0.64,0.0,0.0,0.455,0.0,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.364,0.0,0.0,0.182,0.182,0.0;;;;;
dominant-blau-1964.jpg,https://use2-uploads6.wikiart.org/images/ernst-wilhelm-nay/dominant-blau-1964.jpg,Modern Art,Art Informel,Ernst Wilhelm Nay,Dominant-Blau,1964,none,yes,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.5,0.0,0.0;;;;;
the-negative-way-4-1964.jpg,https://use2-uploads4.wikiart.org/images/paul-brach/the-negative-way-4-1964.jpg,Contemporary Art,Minimalism,Paul Brach,The Negative Way #4,1964,none,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.3,0.0,0.1;;;;;
standing-open-structure-black-1964.jpg,https://use2-uploads6.wikiart.org/images/sol-lewitt/standing-open-structure-black-1964.jpg,Contemporary Art,Minimalism,Sol LeWitt,Standing Open Structure Black,1964,none,no,0.27,0.091,0.0,0.364,0.0,0.0,0.182,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.273,0.091,0.0;;;;;
kate-for-your-birthday-1964.jpg,https://use2-uploads8.wikiart.org/images/ray-parker/kate-for-your-birthday-1964.jpg,Modern Art,Color Field Painting,Ray Parker,Kate, for your Birthday,1964,none,yes,-0.3,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0;;;;;
untitled-1964.jpg,https://use2-uploads0.wikiart.org/images/tsuruko-yamazaki/untitled-1964.jpg,Modern Art,Pop Art,Tsuruko Yamazaki,Untitled,1964,none,yes,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0;;;;;
countdown-to-violence-1964.jpg,https://use2-uploads0.wikiart.org/images/pauline-boty/countdown-to-violence-1964.jpg,Modern Art,Pop Art,Pauline Boty,Countdown to Violence,1964,face,yes,0.6,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.2,0.0,0.2,0.1,0.0;;;;;
b11-box-b-lide-09-1964.jpg,https://use2-uploads7.wikiart.org/images/helio-oiticica/b11-box-b-lide-09-1964.jpg,Contemporary Art,Minimalism,Helio Oiticica,B11 Box B&#243;lide 09,1964,none,no,-0.4,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1;;;;
made-in-japan-1964.jpg,https://use2-uploads3.wikiart.org/images/martial-raysse/made-in-japan-1964.jpg,Modern Art,Pop Art,Martial Raysse,Made in Japan,1964,face,yes,0.82,0.0,0.0,0.273,0.182,0.0,0.091,0.0,0.0,0.545,0.182,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0;;;;;
untitled-1964.jpg,https://use2-uploads7.wikiart.org/images/claude-georges/untitled-1964.jpg,Modern Art,Art Informel,Claude Georges,Untitled,1964,none,yes,0.55,0.0,0.0,0.091,0.0,0.0,0.091,0.364,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.0;;;;;
stranger-2-1964.jpg,https://use2-uploads4.wikiart.org/images/marc-vaux/stranger-2-1964.jpg,Modern Art,Lyrical Abstraction,Marc Vaux,Stranger 2,1964,none,yes,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0;;;;;
untitled-1964-1.jpg,https://use2-uploads3.wikiart.org/images/gotthard-graubner/untitled-1964-1.jpg,Modern Art,Color Field Painting,Gotthard Graubner,Untitled,1964,none,yes,-0.27,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.273,0.0,0.0,0.091,0.182,0.091,0.364,0.0,0.091;;;;;
norms-la-cienaga-on-fire-1964.jpg,https://use2-uploads4.wikiart.org/images/edward-ruscha/norms-la-cienaga-on-fire-1964.jpg,Modern Art,Pop Art,Edward Ruscha,Norms, La Cienaga on Fire,1964,none,yes,-0.27,0.091,0.0,0.455,0.091,0.0,0.091,0.091,0.091,0.182,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.182;;;;;
escale-1964.jpg,https://use2-uploads6.wikiart.org/images/herve-telemaque/escale-1964.jpg,Modern Art,Pop Art,Herve Telemaque,Escale,1964,face,yes,0.9,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0;;;;;
in-that-moment-1965.jpg,https://use2-uploads3.wikiart.org/images/bernard-cohen/in-that-moment-1965.jpg,Modern Art,Lyrical Abstraction,Bernard Cohen,In That Moment,1965,none,yes,-0.3,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0;;;;;
rainbow-pickett-1965.jpg,https://use2-uploads3.wikiart.org/images/judy-chicago/rainbow-pickett-1965.jpg,Contemporary Art,Minimalism,Judy Chicago,Rainbow Pickett,1965,none,no,0.85,0.0,0.0,0.154,0.0,0.0,0.154,0.0,0.0,0.231,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.077,0.308,0.0,0.0;;;;;
untitled-l-beams-1965.jpg,https://use2-uploads5.wikiart.org/images/robert-morris/untitled-l-beams-1965.jpg,Contemporary Art,Minimalism,Robert Morris,Untitled (L-Beams),1965,none,yes,1.5,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.1,0.0;;;;;
the-swagger-1965.jpg,https://use2-uploads2.wikiart.org/images/konrad-klapheck/the-swagger-1965.jpg,Modern Art,Pop Art,Konrad Klapheck,The Swagger,1965,none,yes,0.4,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0;;;;;
sidon-no-3-1965.jpg,https://use2-uploads6.wikiart.org/images/john-ferren/sidon-no-3-1965.jpg,Modern Art,Color Field Painting,John Ferren,Sidon No. 3,1965,none,yes,0.33,0.167,0.0,0.25,0.083,0.0,0.0,0.083,0.167,0.25,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.25,0.167,0.0;;;;;
phenomena-waiting-gables.jpg,https://use2-uploads7.wikiart.org/images/paul-jenkins/phenomena-waiting-gables.jpg,Modern Art,Lyrical Abstraction,Paul Jenkins,Phenomena Waiting Gables,1965,none,yes,1.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0;;;;;
view-of-l-a-from-beverly-hills-1965.jpg,https://use2-uploads8.wikiart.org/images/paul-wonner/view-of-l-a-from-beverly-hills-1965.jpg,Modern Art,Neo-Expressionism,Paul Wonner,View of L.A. from Beverly Hills,1965,none,yes,0.32,0.017,0.0,0.254,0.0,0.068,0.102,0.034,0.068,0.254,0.153,0.034,0.102,0.017,0.034,0.068,0.017,0.017,0.39,0.102,0.0;;;;;
fold-1965(1).jpg,https://use2-uploads3.wikiart.org/images/charlotte-posenenske/fold-1965(1).jpg,Contemporary Art,Minimalism,Charlotte Posenenske,Fold,1965,none,no,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.2;;;;;
untitled-1965-1.jpg,https://use2-uploads0.wikiart.org/images/marko-pogacnik/untitled-1965-1.jpg,Contemporary Art,Minimalism,Marko Pogacnik,Untitled,1965,none,no,-1.36,0.091,0.091,0.364,0.0,0.182,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.364,0.0,0.0;;;;;
work-1965.jpg,https://use2-uploads3.wikiart.org/images/jiro-yoshihara/work-1965.jpg,Contemporary Art,Minimalism,Jiro Yoshihara,Work,1965,none,yes,-0.4,0.0,0.0,0.4,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.1,0.0;;;;;
untitled-1965.jpg,https://use2-uploads0.wikiart.org/images/tsuruko-yamazaki/untitled-1965.jpg,Modern Art,Pop Art,Tsuruko Yamazaki,Untitled,1965,none,yes,-0.5,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1;;;;;
campari-1965(1).jpg,https://use2-uploads7.wikiart.org/images/bruno-munari/campari-1965(1).jpg,Modern Art,Pop Art,Bruno Munari,Campari,1965,none,yes,0.3,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0;;;;;
staccato-1965.jpg,https://use2-uploads0.wikiart.org/images/cesar-paternosto/staccato-1965.jpg,Modern Art,Color Field Painting,Cesar Paternosto,Staccato,1965,none,yes,1.09,0.0,0.0,0.273,0.0,0.0,0.182,0.0,0.0,0.364,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0;;;;;
sprayed-picture-1965-1(1).jpg,https://use2-uploads7.wikiart.org/images/charlotte-posenenske/sprayed-picture-1965-1(1).jpg,Contemporary Art,Minimalism,Charlotte Posenenske,Sprayed Picture,1965,none,yes,0.6,0.0,0.1,0.4,0.0,0.1,0.1,0.2,0.1,0.4,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.3,0.2,0.0;;;;;
untitled-1965.jpg,https://use2-uploads0.wikiart.org/images/edward-krasinski/untitled-1965.jpg,Contemporary Art,Minimalism,Edward Krasinski,Untitled,1965,none,no,1.0,0.111,0.0,0.444,0.333,0.0,0.0,0.111,0.0,0.222,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.222,0.0;;;;;
untitled-female-nude-1965.jpg,https://use2-uploads2.wikiart.org/images/nathan-oliveira/untitled-female-nude-1965.jpg,Modern Art,Neo-Expressionism,Nathan Oliveira,Untitled Female Nude,1965,body,yes,0.08,0.077,0.0,0.154,0.0,0.0,0.154,0.154,0.0,0.0,0.231,0.077,0.0,0.154,0.154,0.462,0.462,0.077,0.154,0.0,0.0;;;;;
untitled-017-1965.jpg,https://use2-uploads4.wikiart.org/images/edward-avedisian/untitled-017-1965.jpg,Modern Art,Color Field Painting,Edward Avedisian,Untitled 017,1965,none,yes,0.82,0.059,0.0,0.235,0.0,0.0,0.118,0.059,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.059,0.0,0.0,0.412,0.0,0.0;;;;;
bad-taste-1965.jpg,https://use2-uploads8.wikiart.org/images/martial-raysse/bad-taste-1965.jpg,Modern Art,Pop Art,Martial Raysse,Bad Taste,1965,face,yes,0.0,0.0,0.2,0.2,0.2,0.133,0.067,0.067,0.0,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.267,0.0,0.0;;;;;
studio-per-la-mia-ombra-verso-l-infinito-dalla-cima-dello-stromboli-durante-l-alba-del-16-1965.jpg,https://use2-uploads0.wikiart.org/images/giovanni-anselmo/studio-per-la-mia-ombra-verso-l-infinito-dalla-cima-dello-stromboli-durante-l-alba-del-16-1965.jpg,Contemporary Art,Minimalism,Giovanni Anselmo,Studio per la mia ombra verso l&#39;infinito dalla cima dello Stromboli durante l&#39;alba del 16 agosto 1965,1965,none,yes,0.4,0.0,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.1;;;
james-bond-meets-pussy-galore-1965.jpg,https://use2-uploads6.wikiart.org/images/nicholas-krushenick/james-bond-meets-pussy-galore-1965.jpg,Modern Art,Pop Art,Nicholas Krushenick,James Bond Meets Pussy Galore,1965,none,yes,-0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.2,0.0;;;;;
axell-ration-1965.jpg,https://use2-uploads1.wikiart.org/images/evelyne-axell/axell-ration-1965.jpg,Modern Art,Pop Art,Evelyne Axell,Axell-&#233;ration,1965,body,yes,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1;;;;
spazio-luce-1965.jpg,https://use2-uploads4.wikiart.org/images/antonio-calderara/spazio-luce-1965.jpg,Contemporary Art,Minimalism,Antonio Calderara,Spazio Luce,1965,none,yes,-0.36,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.455,0.182,0.091;;;;;
silver-series-1965.jpg,https://use2-uploads8.wikiart.org/images/paul-brach/silver-series-1965.jpg,Contemporary Art,Minimalism,Paul Brach,Silver Series,1965,none,yes,0.26,0.0,0.013,0.26,0.026,0.013,0.104,0.026,0.013,0.052,0.078,0.013,0.078,0.026,0.013,0.104,0.0,0.026,0.403,0.026,0.065;;;;;
king-and-queen-1965.jpg,https://use2-uploads3.wikiart.org/images/ozdemir-atlan/king-and-queen-1965.jpg,Modern Art,Neo-Expressionism,Ozdemir Atlan,King and Queen,1965,body,yes,0.73,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.364,0.455,0.091;;;;;
quiet-1965.jpg,https://use2-uploads1.wikiart.org/images/john-ferren/quiet-1965.jpg,Modern Art,Color Field Painting,John Ferren,Quiet,1965,none,yes,0.2,0.1,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1;;;;;
nude-sunburned-backside-1965.jpg,https://use2-uploads2.wikiart.org/images/ralph-goings/nude-sunburned-backside-1965.jpg,Modern Art,Pop Art,Ralph Goings,Nude (Sunburned Backside),1965,body,yes,-0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.1,0.0;;;;;
untitled-1965-2.jpg,https://use2-uploads6.wikiart.org/images/sam-francis/untitled-1965-2.jpg,Modern Art,Color Field Painting,Sam Francis,Untitled,1965,none,yes,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1;;;;;
il-sogno-dada-di-arturo-schwarz-1965.jpg,https://use2-uploads3.wikiart.org/images/mario-schifano/il-sogno-dada-di-arturo-schwarz-1965.jpg,Modern Art,Pop Art,Mario Schifano,Il Sogno Dada di Arturo Schwarz,1965,none,yes,-0.5,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1;;;;;
untitled-1965.jpg,https://use2-uploads5.wikiart.org/images/robert-ryman/untitled-1965.jpg,Contemporary Art,Minimalism,Robert Ryman,Untitled,1965,none,yes,-0.51,0.028,0.014,0.208,0.056,0.111,0.097,0.056,0.028,0.083,0.153,0.014,0.069,0.069,0.028,0.069,0.028,0.028,0.347,0.028,0.069;;;;;
wave-1965.jpg,https://use2-uploads3.wikiart.org/images/richard-tuttle/wave-1965.jpg,Contemporary Art,Minimalism,Richard Tuttle,Wave,1965,none,no,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1;;;;;
the-harvest-1965.jpg,https://use2-uploads8.wikiart.org/images/agnes-martin/the-harvest-1965.jpg,Contemporary Art,Minimalism,Agnes Martin,The Harvest,1965,none,yes,-0.55,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.091;;;;;
the-war-1965.jpg,https://use2-uploads7.wikiart.org/images/konrad-klapheck/the-war-1965.jpg,Modern Art,Pop Art,Konrad Klapheck,The War,1965,none,yes,0.7,0.0,0.2,0.1,0.0,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0;;;;;
rebel-1965-1.jpg,https://use2-uploads6.wikiart.org/images/georg-baselitz/rebel-1965-1.jpg,Modern Art,Neo-Expressionism,Georg Baselitz,Rebel,1965,face,yes,-0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.0;;;;;
untitled-203-watercolor-ball-1965.jpg,https://use2-uploads2.wikiart.org/images/edward-avedisian/untitled-203-watercolor-ball-1965.jpg,Modern Art,Color Field Painting,Edward Avedisian,Untitled 203 (watercolor ball),1965,none,yes,-0.58,0.0,0.167,0.167,0.0,0.083,0.25,0.083,0.083,0.167,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.167,0.0;;;;;
study-for-men-and-machines-i-1965.jpg,https://use2-uploads1.wikiart.org/images/rosalyn-drexler/study-for-men-and-machines-i-1965.jpg,Modern Art,Pop Art,Rosalyn Drexler,Study for Men and Machines I,1965,face,yes,1.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0;;;;;
rainbow-with-waterfall-1965.jpg,https://use2-uploads0.wikiart.org/images/billy-apple/rainbow-with-waterfall-1965.jpg,Modern Art,Pop Art,Billy Apple,Rainbow with Waterfall,1965,none,no,0.33,0.0,0.0,0.167,0.0,0.0,0.0,0.083,0.0,0.333,0.0,0.083,0.167,0.0,0.0,0.0,0.0,0.0,0.417,0.083,0.0;;;;;
auto-retrato-1965.jpg,https://use2-uploads2.wikiart.org/images/lourdes-castro/auto-retrato-1965.jpg,Modern Art,Pop Art,Lourdes Castro,Auto-retrato,1965,face,yes,0.38,0.0,0.0,0.231,0.077,0.077,0.0,0.231,0.077,0.154,0.077,0.0,0.077,0.077,0.0,0.077,0.154,0.0,0.385,0.0,0.0;;;;;
walking-dream-with-a-four-foot-clamp-1965.jpg,https://use2-uploads2.wikiart.org/images/jim-dine/walking-dream-with-a-four-foot-clamp-1965.jpg,Modern Art,Pop Art,Jim Dine,Walking Dream with a Four Foot Clamp,1965,body,yes,0.2,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0;;;;;
18-l-1965.jpg,https://use2-uploads7.wikiart.org/images/paul-reed/18-l-1965.jpg,Modern Art,Color Field Painting,Paul Reed,#18 L,1965,none,yes,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0;;;;;
drift-iii-1965.jpg,https://use2-uploads8.wikiart.org/images/richard-tuttle/drift-iii-1965.jpg,Contemporary Art,Minimalism,Richard Tuttle,Drift III,1965,none,no,-0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2;;;;;
triptyque-ocre-violet-rouge-1965.jpg,https://use2-uploads7.wikiart.org/images/fernand-leduc/triptyque-ocre-violet-rouge-1965.jpg,Modern Art,Color Field Painting,Fernand Leduc,Triptyque ocre-violet-rouge,1965,none,yes,0.73,0.067,0.0,0.267,0.067,0.067,0.133,0.067,0.067,0.0,0.133,0.2,0.067,0.0,0.067,0.0,0.0,0.0,0.333,0.067,0.0;;;;;
custom-print-no-ii-1965.jpg,https://use2-uploads8.wikiart.org/images/peter-phillips/custom-print-no-ii-1965.jpg,Modern Art,Pop Art,Peter Phillips,Custom Print No. II,1965,none,yes,-0.2,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0;;;;;
the-x-1965.jpg,https://use2-uploads3.wikiart.org/images/ronald-bladen/the-x-1965.jpg,Contemporary Art,Minimalism,Ronald Bladen,The X,1965,none,no,0.6,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1;;;;;
14-1965.jpg,https://use2-uploads0.wikiart.org/images/karl-benjamin/14-1965.jpg,Modern Art,Color Field Painting,Karl Benjamin,#14,1965,none,yes,-0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1;;;;;
17dr-1965.jpg,https://use2-uploads7.wikiart.org/images/paul-reed/17dr-1965.jpg,Modern Art,Color Field Painting,Paul Reed,#17DR,1965,none,yes,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0;;;;;
it-s-a-man-s-world-ii-1965.jpg,https://use2-uploads0.wikiart.org/images/pauline-boty/it-s-a-man-s-world-ii-1965.jpg,Modern Art,Pop Art,Pauline Boty,It&#39;s A Man&#39;s World II,1965,face,yes,0.5,0.0,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0;;;
high-voltage-painting-1965.jpg,https://use2-uploads2.wikiart.org/images/martial-raysse/high-voltage-painting-1965.jpg,Modern Art,Pop Art,Martial Raysse,High Voltage Painting,1965,face,yes,1.3,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0;;;;;
upstart-18f-1965.jpg,https://use2-uploads5.wikiart.org/images/paul-reed/upstart-18f-1965.jpg,Modern Art,Color Field Painting,Paul Reed,Upstart 18F,1965,none,yes,0.8,0.0,0.111,0.222,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.111,0.0;;;;;
three-elements-1965.jpg,https://use2-uploads3.wikiart.org/images/ronald-bladen/three-elements-1965.jpg,Contemporary Art,Minimalism,Ronald Bladen,Three Elements,1965,none,no,0.0,0.0,0.0,0.182,0.0,0.0,0.273,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0;;;;;
peinture-n-10-1965.jpg,https://use2-uploads6.wikiart.org/images/michel-parmentier/peinture-n-10-1965.jpg,Contemporary Art,Minimalism,Michel Parmentier,Peinture n&#176;10,1965,none,yes,-0.17,0.083,0.083,0.167,0.083,0.083,0.25,0.167,0.083,0.083,0.167,0.083,0.333,0.083,0.083,0.083,0.083,0.083,0.333,0.083,0.083;;;;
fountain-1965.jpg,https://use2-uploads7.wikiart.org/images/richard-tuttle/fountain-1965.jpg,Contemporary Art,Minimalism,Richard Tuttle,Fountain,1965,none,no,-0.33,0.0,0.0,0.167,0.0,0.0,0.083,0.0,0.167,0.083,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.583,0.0,0.167;;;;;
dull-amaranth-disk-1966.jpg,https://use2-uploads2.wikiart.org/images/gianni-piacentino/dull-amaranth-disk-1966.jpg,Contemporary Art,Minimalism,Gianni Piacentino,Dull-Amaranth Disk,1966,none,no,-0.25,0.083,0.0,0.167,0.083,0.0,0.167,0.083,0.0,0.167,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.167,0.167,0.083,0.083;;;;;
tucson-1966.jpg,https://use2-uploads1.wikiart.org/images/sven-lukin/tucson-1966.jpg,Modern Art,Color Field Painting,Sven Lukin,Tucson,1966,none,no,0.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1;;;;;
eddie-sylvie-s-brother-in-the-desert-1966.jpg,https://use2-uploads1.wikiart.org/images/oyvind-fahlstrom/eddie-sylvie-s-brother-in-the-desert-1966.jpg,Modern Art,Pop Art,Oyvind Fahlstrom,Eddie (Sylvie&#39;s Brother) in the Desert,1966,face,yes,-1.0,0.0,0.083,0.167,0.0,0.083,0.25,0.083,0.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.583,0.083,0.0;;;;
untitled-blue-divided-by-blue-1966.jpg,https://use2-uploads7.wikiart.org/images/mark-rothko/untitled-blue-divided-by-blue-1966.jpg,Modern Art,Color Field Painting,Mark Rothko,Untitled (Blue Divided by Blue),1966,none,yes,-0.23,0.0,0.077,0.154,0.0,0.0,0.077,0.077,0.0,0.154,0.154,0.0,0.0,0.0,0.077,0.077,0.154,0.0,0.385,0.077,0.0;;;;;
h-rrido-o-sil-ncio-do-teu-corpo-1966.jpg,https://use2-uploads3.wikiart.org/images/antonio-palolo/h-rrido-o-sil-ncio-do-teu-corpo-1966.jpg,Modern Art,Pop Art,Antonio Palolo,H&#243;rrido o sil&#234;ncio do teu corpo,1966,body,yes,0.54,0.077,0.0,0.231,0.0,0.0,0.154,0.154,0.0,0.077,0.077,0.077,0.077,0.0,0.077,0.0,0.0,0.0,0.692,0.077,0.0;;;
tegn-iii-1966.jpg,https://use2-uploads2.wikiart.org/images/jan-groth/tegn-iii-1966.jpg,Contemporary Art,Minimalism,Jan Groth,Tegn III,1966,none,yes,-0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.4,0.2,0.1;;;;;
grand-prayer-rug-1966.jpg,https://use2-uploads4.wikiart.org/images/sheila-hicks/grand-prayer-rug-1966.jpg,Contemporary Art,Minimalism,Sheila Hicks,Grand Prayer Rug,1966,none,no,-0.82,0.091,0.0,0.273,0.0,0.091,0.091,0.0,0.0,0.0,0.273,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.273,0.182,0.0;;;;;
the-dylan-painting-1966(1).jpg,https://use2-uploads0.wikiart.org/images/brice-marden/the-dylan-painting-1966(1).jpg,Contemporary Art,Minimalism,Brice Marden,The Dylan Painting,1966,none,yes,-1.36,0.0,0.0,0.0,0.091,0.0,0.182,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.364,0.0,0.091;;;;;
